id_str,screen_name
9.43237E+17,mep63060562
294040190,SpecHealthJobs
9.43212E+17,JeffSno43582762
9.43201E+17,k_carson_
7.43253E+17,jcgwest
9.14721E+17,SulliO64
258142932,Chris_Gustafson
9.43182E+17,jasonwaterfa1ls
9.37708E+17,DeannaAvery16
622407546,debschro1
4893474783,vianewsagency
9.42949E+17,Jerame73118809
18934559,SteveFish4
9.42906E+17,Destiny58834815
8.27261E+17,moosebda
9.42823E+17,dbraggfive
8.81896E+17,Gunnz_48
9.42841E+17,xx_pegwin_xx
9.42836E+17,naturalsolutn1
9.35942E+17,torrezj12
9.42821E+17,TweettrueUSA
9.42819E+17,aftoeli
235680458,jpursley31
217578621,kellys626
9.1039E+17,BrandonCHahn
9.17897E+17,Sidibe74780422
9.415E+17,Cody19Leach84
23728448,chubbs23rp
2717106752,Carolynlee823
265699664,jonesm012
1552871358,nanbball
9.34831E+17,realjamesthe5th
1513912118,Lori4USA
7.84471E+17,wearecovfefe
284599739,radar5756
9.42344E+17,Zugaskoo
7.96237E+17,PerdJem
23324431,kfam
55414965,1deserthottie
9.20338E+17,DebbieM48622492
2705430968,FSElrod
3820212982,AmyHowardWilson
9.42247E+17,AaronWillow1
8.95059E+17,Jaucqer
898767493,LoveUSADawn
3712288996,tommywoodworth
1614065731,mattjackson114
9.05586E+17,WaterpennyW
9.42203E+17,rhalim005
2964910635,TheRidtator
21255256,adammiller11
71242167,MAGAMeToo
7.05806E+17,ToniNeurons
35104212,amazinmikey
2269806391,namelesssuffer
9.42113E+17,X_BillyJimmy_X
8.30466E+17,SalMndy
184220468,savic44
198704188,jcguerra1993
461623575,firedog124
264593500,gmalbrecht
9.42066E+17,FiannaSeria
1613478684,frankaw11
9.4206E+17,baby_girl_shar
25816088,brad181
256275921,1flyingscotsman
8.21441E+17,2020MagaTrump
2615171128,Gudyy2
1851146966,RepBarbie88
1949937242,Groach1008
1955433787,FeretSploots
9.28958E+17,gWGVrzXaZFtnNCP
396666875,fantasyfbjoe197
8.23367E+17,Scavino45
9.41855E+17,gerard82003729
9.41836E+17,RoqueAlexanderD
3161606718,york_micheal
9.41703E+17,michigandered
88578064,llang68
38944130,SBlockOut
9.41684E+17,ZeckLen
309783780,WPHMradio
2688259911,Mr_BlueberryJam
8.88658E+17,Dontcagemymind
9.36894E+17,BrandoniTuttle
378060733,So_trickey
860743201,MitchellSovis
9.41446E+17,LanionoD
9.40602E+17,gehrke_samuel
7.45972E+17,MichPeninsula
4456125434,seawolf_14
221181940,BillieJYingling
9.41372E+17,d_marico
9.41349E+17,Maria54926000
7.50047E+17,pepitone1927
464264775,EEverhard
9.41249E+17,Thong11767567
2908640738,mrsmaryhilton
9.4115E+17,wallacetyler580
9.41149E+17,dontworrybehapz
9.41146E+17,aliciawatson972
9.41142E+17,SaddiePitts
9.41132E+17,AdamWes1019
9.41129E+17,kimlauren3321
9.41126E+17,Bkennedy_b
9.41098E+17,toddm_www
9.41036E+17,JoelSilhouette
9.41018E+17,damssop
9.41014E+17,ABCDFG74151502
9.41004E+17,EliseBoncher
9.40859E+17,rockfordusa
9.40857E+17,Yo90782946
9.40356E+17,walkinwounded3
9.40762E+17,DefoySuzie
9.40756E+17,potato989891
7.99877E+17,conservative_y
9.4075E+17,kandjc123
9.40724E+17,Sjsjs99421096
9.37036E+17,tomforrep1
9.29861E+17,DrMarkRWilliams
9.40654E+17,Missie84711730
3495717683,StineChenge
9.40504E+17,7372aass
9.40463E+17,josephMAGA1776
9.4046E+17,Hell64992780
9.40442E+17,Matthew09636239
2403991621,HorseSense6
9.40411E+17,NRatliff_
9.40395E+17,AkiliAkili94
9.18499E+17,homeland411
9.40372E+17,Jonny71794091
2468053070,KMckinney60
8.05335E+17,zenyanglee528
9.40355E+17,Alex14178842
9.40349E+17,Susan27034441
1131538633,gbrown_b
3067205474,andywielinga
9.40303E+17,ryhdfhjncgjcg
7.89952E+17,Alvinlizardo1
9.008E+17,DRSMHC
9.40258E+17,coinbhoy
17902134,hunterbaker
9.06952E+17,ThodaPopinthki
9.40053E+17,MahaliaLovley
9.4003E+17,HuskeyCaden
9.40027E+17,msafiri95
9.40023E+17,sarahca22773815
8.92393E+17,LauritaChmiele1
854167524,JXUnderworld
1957434487,roche1pr
8.95867E+17,cre8votes
245522216,emilydunning011
9.2953E+17,DylanBerger99
42503200,BarnardScott
9.36772E+17,DurnellCaden
9.39723E+17,lee252_
2598476262,roscommon53
9.39696E+17,Nyoach1
9.39659E+17,USCrepublican99
1465747568,BKTarleton
9.34878E+17,Ables1Angie
9.38591E+17,poisenotpoison
9.39589E+17,Mikayalah12
9.39539E+17,jkjj42351059
9.2121E+17,carol23468217
180498698,MelWalshOnline
32809097,jimtedder
9.2769E+17,MikeSmyczynski
9.39433E+17,Cdc01226171
9.39405E+17,commonrobertwo1
1243570830,BradyBastien
409694702,GucciGarian
9.39356E+17,Scott85567412
9.39335E+17,Your_Horoscope1
9.39335E+17,Jaylee39480112
358477402,kimbaviv
9.39298E+17,peskysquirrel1
9.39252E+17,ConwaysTwittur
9.39251E+17,AfricaGrad
9.1238E+17,SusanAl09744185
2165043242,StephMorita
37625560,samyak128
7.77658E+17,DanPalmerJudge
9.39226E+17,che_cheb
9.39222E+17,ForceKeke
31308751,Patmcguiness
9.38467E+17,Appleby_MA
9.39136E+17,MayanBulnes
1149979224,Dianakb777
2958752837,grampyr47
4137673882,conniecuda
898882957,slak909
9.38894E+17,RichieLuv2013
9.38893E+17,BennieT83353847
2553637896,Will_Reid16
3583754298,Elite4Jacob
272477474,Glott4
36409880,Kisses1977
8.80199E+17,MorainCharles
397374505,MIcheleDaly1
9.38798E+17,Kamerin03231210
9.23246E+17,keeley_tenney
222840833,BigDawgWLB
9.32973E+17,SvenJolly99
51774671,V_LynnMitchell
8.5695E+17,NikSchuster1981
9.36138E+17,HdnLibertarian
9.3864E+17,Jo23364456
9.38635E+17,anon4twit1
384629884,TeachNBooks
8.96509E+17,William_60_1984
9.38573E+17,kevinloveo1
9.3848E+17,ShapiroForMI
76760428,lmbsting
331333476,johnnyonthescot
9.38504E+17,calvarygr1
9.3533E+17,MarijuanaHelper
9.38481E+17,jordanfranlkin3
9.38439E+17,Michael62148913
9.38412E+17,jlgermond
4249331353,kocsukor1
9.38254E+17,hessicadaves
413549939,DaltonDismukes
1963653504,bobbyd1218
8.14277E+17,TheRealDeb1
8.64646E+17,stetaymol44
4421722168,Omahart3Sheryl
9.38223E+17,BevFoley9
1280460602,mkahnerx82
9.2187E+17,OlveraOrma
265637206,brettkwallace
933570588,HoppesLisa
9.38145E+17,VixenGerman
33908142,kbblawyer
1063650103,AnimalRush2278
64188317,redwithblueeyes
9.30111E+17,CreditRepairXL
7.12668E+17,beansbax2424
9.3806E+17,CharlesPilliva1
22691856,KCBANDKMB
9.38049E+17,DanniLavoto
9.3683E+17,LoisJon82324028
8.20121E+17,XDEMONCRAT
9.37831E+17,Kase_Kase3
9.35391E+17,Brittan70581057
9.37779E+17,CAHS_Lansing
8.61539E+17,JerseyGirl_555
8.55339E+17,Jes4pl
9.37757E+17,makeyourmarkk2
9.3773E+17,tross1631
336610596,Kjo909
32859365,shojus
1564023469,ajarrett20
9.37514E+17,DallasHazlewoo2
9.37502E+17,lilliannbremmer
8.0225E+17,theloudone25
9.37438E+17,SailingWilliams
9.37442E+17,burhantosun816
35747016,sylviarhodea
8.66021E+17,tigerone2018
364450638,JenHall98081115
7.75846E+17,VivianViolag666
4198188347,poopsy1084
8.47233E+17,nicole_mtclem
9.37291E+17,AshaBro13919577
9.37221E+17,NotoriousJMoney
9.37216E+17,IamChrisO719
9.372E+17,Carmen83114125
9.37168E+17,JonJS020
9.3716E+17,kasimsevindi740
9.37112E+17,NihalpdOkus
1531255531,foxesbA
436341849,JVan125
335657823,KyleDowling_
4242824480,ShalubeShalube1
9.37008E+17,KevinMcc4lister
297860091,birdybirdyquad
1402186645,nikhilraoerpeni
4443733033,micasth87
73923455,jmckay8497
4858763782,Kimberl48032022
2833022789,crazyasstermite
9.36773E+17,mustafadurgun22
8.40353E+17,IndivisibleCA47
7.26205E+17,jvk49525
7.862E+17,kobelebron11992
9.36728E+17,fghfgh_mv783485
410806776,OutlawRepub
9.18137E+17,RightDigital
8.67167E+17,LondonSquareLLC
94697239,kgootjes
9.36637E+17,Andrewabobri
3157958985,williamkychen
98625651,Book_dragonz
9.36517E+17,yasincoskun463
9.36438E+17,paraleipein
8.34294E+17,DCPatriotUSA
7.83337E+17,GetKnude
386677706,maddireeves
9.36388E+17,SepticTheChris
9.26415E+17,LarrySm74079464
9.32225E+17,MSpan10
9.3636E+17,AAriel_aaa
9.36359E+17,Wang_B_Betty
9.36358E+17,Jennyyy_Guo
9.36346E+17,HeyMarco2
9.36341E+17,farrightqueen
1283222443,stone_kimp
8.99825E+17,westruthbtold
2209695620,Joel_pagel
9.22854E+17,WomenForFung
8.2272E+17,JessMatthews101
2218043377,TTyclark
2773829237,jackflemmiv
9.36301E+17,NVHSLacrosse18
8.22971E+17,trumpisourpres
9.32992E+17,RightNowUSA1
9.36281E+17,pluflou
8.51345E+17,doogsidoof
9.36265E+17,ar54001
576478166,jtcullimore
1257425023,DrRajaG
1616890974,minimum_786
9.36106E+17,CoyoteBurton
9.36097E+17,JoseStetzjoey
1504425553,Dunklestiltskin
9.0658E+17,deltafoxpes
9.19763E+17,BillBoatman3
9.30136E+17,slavypickles
9.09854E+17,kayla_miller_KZ
9.3597E+17,PicsOfMyBF
9.35968E+17,huju1223
4607056283,BiomedBrad
9.35904E+17,Alicemary1938
2363711065,Cmpblldj08DJ
17685735,Amadea2
8.92153E+17,SarahTu82842305
107829214,SparktheMan49
51757492,JeffNemes
128437541,cewhitelam
9.3572E+17,Tootie80860128
9.35681E+17,GeneralPSwine
2364976686,todd_ziegler
8.37792E+17,ExploreWithErin
9.35694E+17,Monokushix
9.3569E+17,Kyree53520444
3011164912,karliyah10
9.35686E+17,SpotlightForAll
9.35667E+17,evanburrell962
236277047,bookworm1970nrh
9.14644E+17,PoliticalGambi1
9.04798E+17,DKryman
4561285893,RadicaMotivato
701227334,KARYN19138585
9.35572E+17,Francis57015891
3326767779,kmock197747
7.12037E+17,robie_1955
7.78268E+17,galileo3leaders
7.95727E+17,DRSKWIGHTMAN
8.42827E+17,crushglobalism
9.35378E+17,kn18096
9.35341E+17,muammerandi394
7.09512E+17,Josephgarris3
288988027,larrymitch55
75075132,HWDunn
383371747,droopykj53
2340384672,Big_5exy
3171015663,Humanities789
4504434793,MatthewRMyersTV
44287085,tonyzammit
8.31858E+17,RSleester
169585473,ronboutwell
8.79379E+17,TimHUNT53435259
8.52735E+17,THEREALBJ77
16333967,aphaf
9.34972E+17,Philosopher_30
771234337,MoeDharhani
9.34957E+17,daltry_john
488127904,EricSell
232861806,PeterNGilbert
9.34886E+17,RockJam101com
15611963,mhromney
360804638,Hdelhanna
9.30969E+17,PoliticalCup
8.99751E+17,Kunerishere
9.27227E+17,latinosenmitv
9.34547E+17,DKBOSSKING232
9.32712E+17,Christi38939300
9.34502E+17,dpekel2599
7.34837E+17,joel_horton5
8.91577E+17,vskholodov
19819835,BJSM
7.58377E+17,CornAllergy911
2975589741,mutjeffpainting
7.98917E+17,AngelaBMullane1
331314788,CliffBauman
9.34122E+17,isagokce350
9.34053E+17,Rickyjudson2
9.33942E+17,Kingbudda4
8.58188E+17,potus_supporter
2768283183,Boycott_BSPN
8.3821E+17,RicSeavy
1716874886,JameyLister
580631230,tammy_walsh
529796374,smokeremporium
3170453703,bikedb06
844467390,dylanintheshell
360378658,Heather_Vanilla
307945806,marcus4polytics
9.33687E+17,perks_brian
1681169786,BigRedBatten
376281205,MarionMarb
816842262,CareyDmcarey
17351843,ByChrisCoates
9.32959E+17,ChiefGeoronimo
9.33428E+17,BobCarrUSSenate
16004080,Ilslandlee
4159317557,Adrienn88508050
9.14787E+17,youcefb74404252
8.42165E+17,dallstrum75
46438649,liguy11530
785082750,Brnewt2594
1869703663,passeri_j
8.22264E+17,TFrush01
9.33138E+17,Dimodivinegmai1
15857524,dennismiller55
97259332,heather_atwood
4480906040,trump_sylvia
8.35383E+17,Youre2Deluded
9.08079E+17,Karenchloe6
9.32961E+17,jvckdub
9.05094E+17,paskonworkspace
8.90548E+17,kennedy_mich
9.26909E+17,BFSpencer2
9.32919E+17,dimodivine
820152667,lana_carroll
2561582418,RealestatePMA
9.30975E+17,BizquinnFlacko
9.32752E+17,Kidsgram9040
9.04828E+17,EdgertonTravis
471593525,andrew16875
8.87785E+17,CookRNHA
7.20684E+17,gd12knw
9.31929E+17,MissesRl
7.77141E+17,Kenny_Khron
930854612,DubieBecky
1421873498,DboukMike
9.32445E+17,nishnabeeboss2
25188147,dr457us
3002023666,meanoldbaptist
7.50336E+17,SuzannaForMI
348884987,medsales1
1254367694,JonWDHam
3245559724,bossrhino50
266128465,HeatherDetroit
9.32099E+17,Newsforyou333
9.26296E+17,mdtiminey
9.32009E+17,CrustyMechanic
168173385,Steven_Sico
9.3167E+17,saedaboalhares2
9.31696E+17,marc48893
9.31934E+17,AlexAlexmessi10
2610392029,MoinDjtv
9.31803E+17,jelllica15
2596629192,LakeParfetSchau
8.9E+17,zachary_parente
9.31695E+17,138573110Tom
9.26538E+17,ejmitchell413
9.31652E+17,danieljiangcs
9.31625E+17,StephanieParde1
3953294420,wlgooding
924296569,Buddybad143
9.31499E+17,Benny96814841
8.83607E+17,SeattleDiscover
566707595,LinaJohnsonMBA
8.36338E+17,lilnetta__
9.28946E+17,tori_mellisa
8.26986E+17,GWalzak
18326376,mrdlb
36346417,larisse_jane
3906327865,RogerRatzazz13
1281319357,andy_swit
9.31253E+17,codebkr2
3734010737,TarponGOP
3226334493,PAEBN
9.31153E+17,Asad51984243
82668810,Newton_Pittbull
9.30884E+17,RealTrueTimes
2214179688,ArmeenSeyedan
9.30094E+17,pair_of_ducks
8.19623E+17,ArtisanBound
3367987133,CPMPolls
168376627,geektechIO
1954456627,LindseyScullen
2694030397,USVET22
8.24473E+17,keith4sheriff
9.3005E+17,Mdmoniislam71
8.24008E+17,keeplaughing8
26930275,perkines212
9.30351E+17,TalbotAndChives
9.30305E+17,TKDucker1
9.22571E+17,AmericaFirst125
152804282,JAVuckovich
2782910563,kathyorozco25
9.29737E+17,_realSasquatch
7.42087E+17,HpnNiffen89
9.30139E+17,reynolds_remy
9.2615E+17,MIOneFairWage
583125765,figroesport
308826373,larson_laura
9.26642E+17,Jmend04294324
8.6995E+17,KHa4Solutions
1054076798,iron_famo
9.29852E+17,Ban_The_Donald
8.29303E+17,ResistTrump10
8.47075E+17,Bennysredpill
4281120317,mpkrul
2830289714,goodsam513
1969449542,coltonstipcak
9.29791E+17,JohnScrimgerMI
9.29792E+17,Cassiekodeyer
9.29745E+17,DojoFunnels
8.42776E+17,tonyj0117
8.16376E+17,GreekNatalie
9.29569E+17,LinseBryan
1691831382,GAHarkless1970
8.6711E+17,Andyjrp29282624
715428644,cherieollenberg
3712301962,henry_able
495352138,holetruu
7.20799E+17,washredskins69
49658545,MikeStollofWC
9.09766E+17,Andu38898388
447488512,CaleAJ
8.25053E+17,ESchimmelmann
7.87722E+17,millertime1963
591522684,ShondaPonder
9.29141E+17,ayden82867049
9.29133E+17,JuanLop12982277
24306136,theaanews
9.29118E+17,ttss1048
273071068,ranc2802
9.29074E+17,Dreamy_Roses
9.24801E+17,MogrodziSr
8.37137E+17,BuckandGeorge
2169000698,sininsinclair
9.28859E+17,kshanaisse
319139438,Pandas4Trump
7.52552E+17,DET_Republican
1044834848,gabegriggs1
64593089,B_Ridder_
9.28719E+17,Pamela269813616
1939149336,successmapit
9.28685E+17,FathersDoItToo
935016564,ManBearF1sH
323324799,codyball13
81855328,kdb56
3044016965,italiano_ili
514757251,jordanradke
111491385,GVSUEconClub
510405938,badlands98
9.25694E+17,OperationAsian
2734271091,GaminoCoronel72
9.28389E+17,RosarioHermoso1
9.28377E+17,NatalieMcCune3
31300265,stefherder
8.24793E+17,RyanDieter26
441460843,jckdeese
9.28364E+17,Meza18183893
538233255,JosephRJoy
108193814,ReneeBrayton
462109413,Melody6299
8.31859E+17,j621kate
7.97439E+17,kristy_renea
9.28308E+17,BosscherGabe
9.28276E+17,GymVandenburg
8.93814E+17,Deangetsabigcup
7.50858E+17,MargawatiRahayu
2658621249,thesteelfootbal
20643153,zappa99
403686553,baddgirl_nene
453172077,HallJeffhall
126014458,SBelle1950
9.28101E+17,NateIsrailov
540464847,leonardostrlng
9.28076E+17,treyuu99
6.95407E+17,Feynk
9.28059E+17,CarolKi48992746
9.28039E+17,RobertT6481
2252090803,ChristopherWenk
9.24746E+17,LesDeplorables5
4854521517,RoxPetoskey
298783058,Earthmom75
9.27974E+17,Ronya48368417
9.27953E+17,Zack31731
9.27953E+17,85westco
24323673,MJK60631
1949181194,KateBirnbryerWh
9.27907E+17,JFCommPros
4313534482,BradThompsonHES
555839430,John_Grove3
30974333,yourmomwarnedyu
1350549632,lisaw2324
86868062,Uldouz
61305243,CajunNewsGuy
9.26625E+17,DemForLifeMich
2233285532,__benthere
9.24033E+17,TattooedShaman
2882566241,aknarian83
8.13361E+17,rangerric611
9.27455E+17,anawuresamuel
111095210,EricGoetcheus
9.27352E+17,LongNeck710
923413086,faustodiazjr
9.2733E+17,LisaLMurphy1
8.07288E+17,yungdemabroad
51545694,shantheGBfan
8.59755E+17,codars17
159178506,JWDecker69
9.2727E+17,ChristyLParent
8.72452E+17,lansingjac
2978830791,Twelvethorwer24
7.61381E+17,SOGWAPNOW
9.27183E+17,HSHroyalNloyal
8.47966E+17,ChrissyAnthony2
256556689,andyohaver
9.27154E+17,FoodieTraveler1
43030431,The_Zer
7.88955E+17,KoSimon17
8.47212E+17,SendEm_Packing
422976578,geigernet
9.26977E+17,proAaron1965
9.26983E+17,RichardHoolsema
3666965713,recoverydetroit
3490085894,markwhitney2015
527084853,rockyandgracie
1862608465,jonm1973
9.25777E+17,MichiganGOP18
7.68831E+17,trubius01
9.26793E+17,Cavalcantelemo4
9.26845E+17,beycapt
9.26278E+17,realKenChampion
148314931,vmcclenton
9.26792E+17,Maritza12229572
348019197,jakemansmom8193
306001514,NYGPROMOZ
9.1933E+17,VoxAdNil
8.99632E+17,WLNSJorma
9.26611E+17,knoxsarah237
95649010,RavioliC09
7.59423E+17,Ptakovich
106876382,Kpj420
7.0877E+17,AlwaysAmerica1
9.26469E+17,RSSSKMI
9.26463E+17,geneandalice
1013506423,izzychism
240393970,RepJeffDuncan
9.26447E+17,WardCleaver1957
187106595,HussainTopu90
7.70593E+17,jacobearlnewby
9.23552E+17,Anthony38923325
1972905378,_Nobot_
9.26307E+17,YousifAdil86
4663071913,aprilmatson6
9.24133E+17,zach_s_hadley
3222414369,ignatiusaghaeze
9.23497E+17,pretttboydowan
71980259,cavsdan
1539958843,rsoteso
9.26085E+17,SunnyJingles
376970233,samahabutalib
9.12334E+17,Jesicacares
9.26166E+17,cabinetrunner
9.25725E+17,frankbusu55
9.26149E+17,Caitlin41550215
9.26124E+17,StreetConley
9.26065E+17,AmyMill00649579
243008320,epfrisch
9.25696E+17,Wendyheather4
26922455,EllenStreiff
9.16877E+17,O59348982
8.88644E+17,1museJohnJohn
2449923252,intelligurl4u
8.29534E+17,Politically_Off
9.25885E+17,duehew
327397037,got2bbad2
632734331,ebonyrrobinson
9.25784E+17,Trishbr1345235
9.25761E+17,LansingScandals
127527034,GreenMachine_JG
7.06493E+17,psu942
8.03284E+17,MochRTD
930321912,ShiawasseeCofC
8.97826E+17,TyBrookz
7.15606E+17,MonroeMIChamber
239503787,NorbFranz
295427655,MrMaralo
7.69868E+17,MandyKristiana
9.16821E+17,meanhulk53
9.02035E+17,KaleighCarpen10
9.23609E+17,Woody25287673
22081845,AJDaoud
9.2545E+17,oddo_nicola
9.25448E+17,GeraldAshbaugh
3016773079,LTJohnVick
9.08444E+17,Barbara31747185
8.32347E+17,ThomasP1775
7.68884E+17,4wk5Y47gbm1PTtg
8.95457E+17,MkUSASteakAgain
453233922,CadyHannah
1000798291,ActivistIntl
8.83742E+17,Tim_Camp39
9.25117E+17,MattLaucks
9.24983E+17,Vanessa73124663
213828192,alexatipton
380599597,SteveDeLapp
566877791,sedelapp
9.24994E+17,MargoXewazojoda
22914040,HWoodWorldSport
7.78766E+17,PLAGUEOFHUMNITY
9.24892E+17,VinceFlores961
1284784549,gavin_seybert
2430626287,BigBrotherNoNo
2331226718,drstratton42
7.13544E+17,lhelton2017
9.24793E+17,Michbob922
9.24246E+17,MaryDeGiulio4
8.29878E+17,realjessd
8.00205E+17,Melissa01303323
358203054,Jos9ph_F
8.39695E+17,mom2pbandk
9.24678E+17,aamolnat
22306663,kalmas09
388208110,arjh1
7.56319E+17,ray_482412
9.24594E+17,MeiringDavid
9.07286E+17,jackshepard223
2985335882,SKYRIDER4538
8.98169E+17,rosymau213259
9.24493E+17,Naniki0
1378323140,jacquelinetswan
9.24442E+17,dieseltruck899
9.24376E+17,2face_real
9.24391E+17,LindaPfrommer
9.09418E+17,walkingipad
2582409611,thomason_26
546182293,TonyLebRower
8.3677E+17,orion_lance
7.13583E+17,NikkiJohn1976
19816762,Jessica_Wickard
2241085354,momJenRodriguez
7.27524E+17,STOPIslam4ever
9.13119E+17,ScarletAce123
164089248,DethrondEmperor
9.24072E+17,DarrenE1121
9.24056E+17,hapner_austin
9.24024E+17,K3V1NBUTL3R
9.24029E+17,archie_brittney
9.18665E+17,left_can_meme
9.13494E+17,HPMIChamber
47434201,GarrettMurch
8.61064E+17,GPretty01
9.23989E+17,T47inc
35977620,zheidi
9.23978E+17,BeatriceMoniqu3
4885703096,izzieadams1
8.65248E+17,harveydacat_ii
9.01081E+17,MarciaMaier3
2800287232,uticaprincipal
800370734,crystalshow1
135549455,Mr_sirhid
9.17839E+17,WarrenArmandro3
8.78959E+17,DavidRCape42
3354663105,AAAAuctions1
68752516,7082747936call
9.2375E+17,May90709156
9.23746E+17,PreWebb
9.23743E+17,bn_bjj
9.13433E+17,gmail_kole
9.23742E+17,DaReal_FpGuwop
28889446,piercegop
934824404,ajbuck85
65089460,PremierUSA2020
9.21276E+17,aran_sharukh
2563774736,feeonly77
9.23614E+17,YungGoat30
74179515,Susiehs
8.47987E+17,Barbie55260536
8.29319E+17,ofosuphilip10
7.52635E+17,MitchellMj37960
484324890,ImanAngel77
865474674,marieke0205
2860722467,peacekeeper30
7.72584E+17,PiscesRedpill
7.93473E+17,katievandenb
9.23513E+17,rafagorgory33
1912336512,FFresard
8.38554E+17,HanuDurina
9.23452E+17,corbin_reddy
9.21814E+17,LarryKenkel
9.10045E+17,WedaHarb
561510387,FrankiePrainito
141064222,belsobo
175830727,SkyAcresFarm
3655970066,ryan_paye2k16
8.27205E+17,yeahrightnot
9.18965E+17,flemdog60
9.18283E+17,peterzionkorea7
2311222284,Just___Jess99
9.19303E+17,Tuanlevan89
9.23267E+17,KingMekkes
